2009-03-24 10:52:59 Notice: Notice (8): Undefined variable: bank_id in [APP/plugins/administrate/controllers/banks_controller.php, line 17]
2009-04-11 13:18:30 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 553]
2009-04-11 13:18:30 Notice: Notice (8): Undefined index:  top in [APP/views/helpers/structures.php, line 243]
2009-04-11 13:18:30 Notice: Notice (8): Undefined index:  top in [APP/views/helpers/structures.php, line 66]
2009-04-11 13:18:36 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 552]
2009-04-11 13:18:36 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 553]
2009-04-11 13:18:41 Notice: Notice (8): Undefined variable: atim_structure in [APP/plugins/clinicalannotation/controllers/participants_controller.php, line 22]
2009-04-11 13:18:41 Notice: Notice (8): Undefined index:  top in [APP/views/helpers/structures.php, line 44]
2009-04-11 13:18:41 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 552]
2009-04-11 13:18:41 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 553]
2009-04-11 13:18:41 Notice: Notice (8): Undefined index:  top in [APP/views/helpers/structures.php, line 243]
2009-04-11 13:18:41 Notice: Notice (8): Undefined index:  top in [APP/views/helpers/structures.php, line 66]
2009-04-11 13:53:04 Notice: Notice (8): Undefined variable: atim_structure in [APP/plugins/clinicalannotation/controllers/participants_controller.php, line 22]
2009-04-11 13:53:04 Notice: Notice (8): Undefined index:  top in [APP/views/helpers/structures.php, line 44]
2009-04-11 13:53:04 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 552]
2009-04-11 13:53:04 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 553]
2009-04-11 13:53:04 Notice: Notice (8): Undefined index:  top in [APP/views/helpers/structures.php, line 243]
2009-04-11 13:53:04 Notice: Notice (8): Undefined index:  top in [APP/views/helpers/structures.php, line 66]
2009-04-11 13:53:22 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 552]
2009-04-11 13:53:22 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 553]
2009-04-11 13:53:27 Notice: Notice (8): Undefined variable: atim_structure in [APP/plugins/clinicalannotation/controllers/participants_controller.php, line 22]
2009-04-11 13:53:27 Notice: Notice (8): Undefined index:  top in [APP/views/helpers/structures.php, line 44]
2009-04-11 13:53:27 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 552]
2009-04-11 13:53:27 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 553]
2009-04-11 13:53:27 Notice: Notice (8): Undefined index:  top in [APP/views/helpers/structures.php, line 243]
2009-04-11 13:53:27 Notice: Notice (8): Undefined index:  top in [APP/views/helpers/structures.php, line 66]
2009-04-11 14:03:35 Notice: Notice (8): Undefined variable: atim_structure in [APP/plugins/clinicalannotation/controllers/participants_controller.php, line 22]
2009-04-11 14:04:14 Notice: Notice (8): Undefined variable: atim_structure in [APP/plugins/clinicalannotation/controllers/participants_controller.php, line 22]
2009-04-11 14:04:28 Notice: Notice (8): Undefined variable: atim_structure in [APP/plugins/clinicalannotation/controllers/participants_controller.php, line 22]
2009-04-11 14:04:47 Notice: Notice (8): Undefined variable: atim_structure in [APP/plugins/clinicalannotation/controllers/participants_controller.php, line 22]
2009-04-11 14:06:30 Notice: Notice (8): Undefined variable: atim_structure in [APP/plugins/clinicalannotation/controllers/participants_controller.php, line 22]
2009-04-11 14:06:44 Notice: Notice (8): Undefined variable: atim_structure in [APP/plugins/clinicalannotation/controllers/participants_controller.php, line 22]
2009-04-11 14:06:44 Notice: Notice (8): Undefined variable: val in [APP/controllers/components/structures.php, line 95]
2009-04-11 14:07:09 Notice: Notice (8): Undefined variable: atim_structure in [APP/plugins/clinicalannotation/controllers/participants_controller.php, line 22]
2009-04-11 14:07:55 Notice: Notice (8): Undefined variable: atim_structure in [APP/plugins/clinicalannotation/controllers/participants_controller.php, line 22]
2009-04-11 14:08:33 Notice: Notice (8): Undefined variable: atim_structure in [APP/plugins/clinicalannotation/controllers/participants_controller.php, line 22]
2009-04-11 14:08:33 Notice: Notice (8): Undefined property:  StructuresComponent::$data in [APP/controllers/components/structures.php, line 101]
2009-04-11 14:09:42 Notice: Notice (8): Undefined variable: atim_structure in [APP/plugins/clinicalannotation/controllers/participants_controller.php, line 22]
2009-04-11 14:09:42 Notice: Notice (8): Undefined property:  StructuresComponent::$data in [APP/controllers/components/structures.php, line 101]
2009-04-11 14:12:23 Notice: Notice (8): Undefined index:  top in [APP/views/helpers/structures.php, line 44]
2009-04-11 14:12:23 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 552]
2009-04-11 14:12:23 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 553]
2009-04-11 14:12:23 Notice: Notice (8): Undefined index:  top in [APP/views/helpers/structures.php, line 243]
2009-04-11 14:12:23 Notice: Notice (8): Undefined index:  top in [APP/views/helpers/structures.php, line 66]
2009-04-11 14:36:15 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 552]
2009-04-11 14:36:15 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 553]
2009-04-11 14:36:20 Notice: Notice (8): Undefined index:  top in [APP/views/helpers/structures.php, line 44]
2009-04-11 14:36:20 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 552]
2009-04-11 14:36:20 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 553]
2009-04-11 14:36:20 Notice: Notice (8): Undefined index:  top in [APP/views/helpers/structures.php, line 243]
2009-04-11 14:36:20 Notice: Notice (8): Undefined index:  top in [APP/views/helpers/structures.php, line 66]
2009-04-11 15:25:00 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:25:00 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:26:05 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:26:05 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:26:43 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:26:43 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:26:51 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:26:51 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:26:53 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:26:53 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:27:33 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:27:33 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:27:37 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:27:37 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:27:40 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:27:40 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:30:52 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:30:52 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:30:58 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:30:58 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:31:01 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:31:01 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:31:06 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:31:06 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:32:31 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:32:31 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:33:31 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:33:31 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:42:38 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:42:38 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:42:50 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:42:50 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:42:58 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:42:58 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:43:02 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:43:02 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:43:06 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:43:06 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:43:13 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:43:13 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:43:18 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:43:18 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:43:22 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:43:22 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:43:44 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:43:44 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:43:48 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:43:48 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:49:43 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:49:43 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:49:44 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:49:44 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:49:48 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:49:48 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:49:51 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 18]
2009-04-11 15:49:51 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 18]
2009-04-11 16:02:24 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 18]
2009-04-11 16:02:24 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 18]
2009-04-11 16:06:52 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 18]
2009-04-11 16:06:52 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 18]
2009-04-11 16:06:57 Notice: Notice (8): Undefined variable: atim_menu in [APP/views/layouts/default.ctp, line 18]
2009-04-11 16:06:57 Notice: Notice (8): Undefined variable: atim_menu_variables in [APP/views/layouts/default.ctp, line 18]
2009-04-11 16:12:08 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 552]
2009-04-11 16:12:08 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 553]
2009-04-11 16:15:19 Notice: Notice (8): Undefined variable: conditions in [APP/plugins/clinicalannotation/controllers/participants_controller.php, line 25]
2009-04-11 16:15:19 Notice: Notice (8): Undefined index:  top in [APP/views/helpers/structures.php, line 44]
2009-04-11 16:15:19 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 552]
2009-04-11 16:15:19 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 553]
2009-04-11 16:15:19 Notice: Notice (8): Undefined index:  top in [APP/views/helpers/structures.php, line 243]
2009-04-11 16:15:19 Notice: Notice (8): Undefined index:  top in [APP/views/helpers/structures.php, line 66]
2009-04-11 16:16:50 Notice: Notice (8): Undefined index:  top in [APP/views/helpers/structures.php, line 44]
2009-04-11 16:16:50 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 552]
2009-04-11 16:16:50 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 553]
2009-04-11 16:16:50 Notice: Notice (8): Undefined index:  top in [APP/views/helpers/structures.php, line 243]
2009-04-11 16:16:50 Notice: Notice (8): Undefined index:  top in [APP/views/helpers/structures.php, line 66]
2009-04-11 16:17:02 Notice: Notice (8): Undefined index:  top in [APP/views/helpers/structures.php, line 44]
2009-04-11 16:17:02 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 552]
2009-04-11 16:17:02 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 553]
2009-04-11 16:17:02 Notice: Notice (8): Undefined index:  top in [APP/views/helpers/structures.php, line 243]
2009-04-11 16:17:02 Notice: Notice (8): Undefined index:  top in [APP/views/helpers/structures.php, line 66]
2009-04-11 16:23:32 Notice: Notice (8): Undefined index:  top in [APP/views/helpers/structures.php, line 44]
2009-04-11 16:23:32 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 552]
2009-04-11 16:23:32 Notice: Notice (8): Undefined variable: type in [APP/views/helpers/structures.php, line 553]
2009-04-11 16:23:32 Notice: Notice (8): Undefined index:  top in [APP/views/helpers/structures.php, line 243]
